9,0,2004,0,1,1,200,1,0,8120,670,4,1,0
12,1,2004,0,2,1,0,1,1,8130,672,0,98,4
17,1,2004,0,1,1,100,1,0,8120,679,4,12,0
13,1,2004,0,3,1,0,1,1,8120,678,3,0,4
16,1,2004,1,4,1,0,1,1,8120,670,5,98,2
12,1,2004,1,3,1,0,1,1,8120,670,1,98,4
18,0,2004,0,3,1,300,1,0,8120,679,4,98,0
16,0,2004,0,3,1,0,1,1,8130,679,0,98,3
15,0,2004,0,3,1,0,1,0,8120,672,4,98,0
10,1,2004,1,2,1,0,1,1,8130,672,0,98,4
11,1,2004,0,2,1,0,1,1,8130,676,0,98,4
18,0,2004,0,1,1,0,1,0,8120,678,4,98,0
15,1,2004,1,1,1,0,2,0,8120,679,3,0,0
15,1,2004,0,2,1,0,1,1,8130,672,0,98,4
11,1,2004,1,4,1,0,1,1,8120,671,1,98,3
16,0,2004,0,3,1,0,1,1,8120,671,1,0,4
16,1,2004,0,3,1,0,2,0,8130,676,0,98,0
15,1,2004,0,2,1,0,1,1,8130,676,0,98,4
13,1,2004,1,2,1,0,1,1,8130,674,0,98,4
14,1,2004,0,2,1,0,1,1,8130,672,1,98,4
13,1,2004,0,2,1,0,3,1,8130,672,1,98,2
18,1,2004,0,1,1,100,1,0,8120,679,4,98,0
18,0,2004,0,1,1,0,1,1,8120,672,1,0,4
14,1,2004,0,4,1,0,1,1,8120,672,3,0,3
9,1,2004,1,2,1,0,1,1,8130,679,1,98,1
15,1,2004,0,1,1,0,2,0,8120,674,5,98,0
15,1,2004,0,2,1,0,2,1,8130,670,1,98,2
17,1,2004,0,3,1,0,2,1,8130,674,0,98,4
15,1,2004,0,1,1,0,1,1,8130,679,2,98,4
18,0,2004,0,3,1,0,1,0,8130,670,1,98,0
15,1,2004,0,2,1,0,1,1,8130,670,0,98,4
15,0,2004,0,4,1,0,1,1,8130,670,0,98,4
13,1,2004,0,2,1,0,3,1,8130,672,0,98,3
18,1,2004,0,3,1,0,1,0,8130,672,1,98,0
11,1,2004,0,1,1,0,1,1,8120,673,2,98,4
16,1,2004,0,4,1,0,1,0,8130,674,0,98,0
9,1,2004,1,3,1,0,2,1,8120,671,1,98,4
18,1,2004,0,4,1,0,1,1,8130,674,0,98,1
18,1,2004,0,2,1,0,2,1,8130,674,0,98,4
18,1,2004,0,1,1,0,1,0,8130,672,0,98,0
16,1,2004,0,1,1,0,1,0,8120,678,4,98,0
18,1,2004,1,1,1,0,2,1,8130,672,0,98,1
18,1,2004,0,2,1,0,1,1,8120,670,5,98,3
16,1,2004,0,3,1,0,1,0,8120,678,2,98,0
11,1,2004,1,2,1,0,1,1,8130,679,0,98,4
13,0,2004,0,2,1,999,1,1,8130,672,5,98,4
16,1,2004,0,1,1,0,1,0,8130,671,3,0,0
10,1,2004,0,2,1,0,1,1,8130,671,0,98,4
18,1,2004,0,1,1,100,1,0,8120,679,4,1,0
11,1,2004,0,2,1,0,1,1,8130,674,0,98,4
13,0,2004,0,2,1,0,1,1,8130,674,0,98,4
17,1,2004,1,3,1,0,1,0,8120,679,3,98,0
18,1,2004,0,3,1,999,1,0,8130,672,6,98,0
14,1,2004,0,4,1,0,2,1,8120,678,5,98,4
16,0,2004,0,2,1,0,1,1,8130,679,0,98,4
12,1,2004,0,1,1,0,1,1,8130,672,0,98,4
16,0,2004,1,2,1,0,1,0,8130,678,0,98,0
18,0,2004,0,2,1,0,1,1,8130,674,0,98,3
18,0,2004,1,2,1,0,2,0,8130,672,0,98,0
18,1,2004,0,2,1,0,1,0,8130,670,0,98,0
12,1,2004,0,2,1,0,1,1,8130,672,0,98,4
16,0,2004,0,1,1,100,1,0,8120,672,4,1,0
12,1,2004,0,3,1,0,1,0,8120,678,2,98,0
13,0,2004,1,3,1,0,1,0,8130,679,1,98,0
12,1,2004,0,2,1,0,1,1,8130,671,0,98,4
18,1,2004,1,3,1,0,1,1,8130,679,1,98,3
11,1,2004,1,1,1,0,1,1,8130,679,1,98,4
16,0,2004,1,2,1,0,1,1,8130,672,0,98,4
16,1,2004,0,4,1,0,1,1,8130,672,0,98,1
14,1,2004,1,1,1,0,1,0,8120,679,2,98,0
16,1,2004,0,1,1,0,1,0,8130,670,2,98,0
18,1,2013,0,1,1,0,1,1,8130,679,0,98,1
16,1,2004,1,3,1,0,1,0,8130,673,1,98,0
10,1,2004,0,4,1,0,1,1,8130,674,0,98,4
14,1,2004,0,3,1,0,1,1,8120,672,2,0,4
15,1,2004,0,2,1,0,1,1,8130,676,0,98,4
17,0,2004,0,1,1,0,1,1,8130,679,1,98,4
18,1,2004,0,3,1,0,1,0,8130,678,2,98,0
9,1,2004,1,2,1,0,1,1,8130,672,0,98,4
15,1,2004,0,2,1,0,1,1,8130,679,0,98,4
12,0,2004,0,3,1,200,1,0,8490,672,4,25,0
14,1,2004,0,2,1,0,1,1,8130,679,0,98,4
18,1,2004,0,3,1,0,1,0,8120,678,3,0,0
13,0,2004,0,2,1,0,1,1,8130,672,0,98,4
15,0,2004,0,4,1,0,1,1,8130,672,0,98,4
16,1,2004,1,2,1,0,1,1,8130,670,0,98,2
14,1,2004,0,2,1,0,1,1,8130,679,0,98,4
18,1,2004,0,2,1,0,1,1,8130,678,0,98,3
17,0,2004,1,2,1,0,1,0,8130,673,0,98,0
17,1,2004,0,1,1,0,1,1,8130,679,1,98,4
15,1,2004,0,1,1,0,3,0,8130,672,0,98,0
11,1,2004,0,2,1,0,1,1,8130,672,0,98,4
14,1,2004,0,3,1,0,1,1,8130,674,1,98,4
12,1,2004,0,4,1,0,1,1,8130,678,0,98,3
15,0,2004,0,2,1,0,2,1,8120,674,5,98,3
16,1,2004,0,3,12,0,1,1,8130,678,1,98,4
16,0,2004,0,1,1,100,1,0,8120,678,4,6,0
15,0,2004,0,1,1,0,1,1,8130,674,0,98,4
17,0,2004,0,3,1,0,1,1,8120,679,2,0,1
16,1,2004,0,2,1,0,1,1,8130,676,0,98,4
14,0,2004,1,2,1,0,1,1,8120,670,5,98,4
4,1,2004,1,4,1,0,1,1,8130,672,0,98,4
12,1,2004,0,3,1,0,2,1,8130,674,2,0,4
18,1,2004,0,3,1,999,2,1,8120,670,6,98,2
16,0,2004,0,4,1,0,1,1,8130,670,0,98,4
15,1,2004,0,1,1,0,2,1,8130,679,3,0,4
15,1,2005,0,2,1,0,1,1,8130,672,1,98,4
17,1,2004,0,3,1,0,2,0,8130,676,2,98,0
14,1,2004,0,4,1,0,1,1,8130,672,0,98,4
14,1,2004,0,2,1,0,1,1,8130,672,0,98,4
12,0,2004,0,3,1,100,1,0,8120,674,4,1,0
15,1,2004,0,1,1,500,1,0,8130,678,4,2,0
15,1,2004,0,2,1,0,1,0,8120,672,1,98,0
16,1,2004,0,1,1,0,1,1,8120,672,2,0,2
17,1,2004,0,3,1,0,2,0,8130,672,2,0,0
16,0,2004,0,1,1,0,1,0,8120,678,2,98,0
16,1,2004,0,3,1,0,1,0,8120,678,2,98,0
11,1,2004,0,2,1,0,2,1,8130,672,0,98,4
13,1,2004,1,3,1,0,1,1,8130,672,0,98,4
13,1,2004,1,2,1,0,1,1,8130,679,0,98,4
13,1,2004,0,3,1,0,1,1,8130,678,2,98,3
18,0,2004,0,2,1,0,1,1,8130,672,0,98,1
15,0,2004,0,1,1,0,2,1,8120,671,2,98,4
10,0,2004,0,1,1,0,1,0,8120,679,1,98,0
15,1,2004,0,1,1,0,2,0,8130,671,6,98,0
14,1,2004,0,2,1,0,3,1,8071,679,3,0,2
13,1,2004,1,2,1,0,1,1,8130,672,0,98,4
14,1,2004,0,1,1,0,1,1,8130,674,1,98,4
14,1,2004,0,2,1,0,2,0,8130,675,5,98,0
12,1,2004,0,4,1,0,1,1,8130,674,0,98,4
17,0,2004,0,3,1,0,2,0,8041,673,2,0,0
17,0,2004,0,3,1,0,1,1,8130,672,0,98,2
18,1,2004,0,3,1,0,2,0,8130,672,0,98,0
12,0,2004,1,2,1,0,1,1,8130,672,0,98,4
14,1,2004,1,2,1,0,1,1,8130,672,0,98,4
14,1,2004,0,4,1,0,1,1,8130,674,0,98,4
16,1,2004,1,2,1,0,3,1,8130,678,0,98,4
14,1,2004,0,3,1,0,1,1,8130,675,0,98,4
18,0,2004,0,2,1,0,1,0,8130,676,0,98,0
16,0,2004,0,1,1,0,1,0,8120,679,2,98,0
11,1,2004,0,2,1,0,1,1,8130,679,0,98,4
17,1,2004,0,3,1,0,1,0,8120,678,4,98,0
16,1,2004,0,2,1,0,2,0,8130,679,0,98,0
12,1,2004,0,3,1,500,1,1,8120,676,4,2,4
18,1,2004,0,3,1,0,1,0,8120,673,2,98,0
14,1,2004,0,3,1,0,1,1,8120,672,2,0,4
16,1,2004,0,3,1,0,2,0,8130,672,0,98,0
13,1,2004,0,2,1,0,1,1,8130,672,0,98,4
17,1,2004,1,4,1,0,1,1,8130,672,0,98,2
11,1,2004,1,4,1,0,1,1,8480,679,3,98,4
14,1,2004,0,1,1,100,1,0,8120,671,4,3,0
18,0,2004,0,1,1,0,1,0,8120,673,2,98,0
14,1,2004,1,4,1,0,3,1,8130,676,0,98,4
14,1,2004,0,2,1,0,1,1,8130,672,0,98,4
15,1,2004,0,3,1,0,1,0,8130,671,1,98,0
17,0,2004,0,3,1,0,1,1,8130,672,0,98,2
16,1,2004,0,4,1,0,1,0,8130,672,0,98,0
12,1,2004,0,2,1,0,2,1,8120,672,1,98,4
16,1,2004,0,1,1,100,1,1,8130,679,4,1,4
16,1,2005,0,3,1,0,3,1,8130,678,1,98,4
17,1,2005,0,3,1,0,1,1,8120,679,2,0,2
15,1,2005,0,2,1,0,2,1,8130,676,0,98,2
15,0,2005,0,1,1,100,1,0,8120,679,4,1,0
15,1,2005,0,1,1,0,2,0,8130,679,5,98,0
14,1,2005,0,1,1,0,2,0,8130,670,3,98,0
14,1,2005,0,3,1,0,1,1,8120,671,2,98,4
11,1,2005,0,2,1,0,1,1,8130,679,1,98,4
10,1,2005,0,2,1,0,1,1,8130,679,0,98,4
18,0,2005,0,2,1,0,1,1,8130,676,0,98,4
17,0,2005,0,3,1,0,1,1,8120,679,2,98,1
18,1,2005,0,1,1,0,1,0,8120,676,4,98,0
1,0,2005,1,3,1,0,1,0,8801,672,0,98,0
12,1,2005,0,1,1,0,1,1,8120,672,3,0,4
13,1,2005,0,2,1,0,1,1,8130,679,1,98,4
11,1,2005,0,4,1,0,1,1,8130,672,0,98,4
16,1,2005,0,4,1,0,1,1,8130,672,0,98,4
15,1,2005,0,3,1,0,1,1,8130,674,1,98,4
10,1,2005,0,4,1,0,1,1,8130,675,0,98,4
18,0,2005,0,3,1,0,2,0,8130,670,1,98,0
13,1,2005,0,4,1,0,1,1,8130,674,0,98,4
14,1,2005,0,3,1,300,1,0,8120,672,4,9,0
10,1,2005,0,1,1,0,1,1,8120,673,5,98,4
14,0,2005,0,2,1,999,1,1,8130,674,6,98,4
12,1,2005,0,2,1,0,1,1,8130,671,0,98,4
16,1,2005,0,3,1,0,2,1,8130,674,1,98,1
10,0,2005,1,2,1,0,2,1,8130,678,1,98,2
18,1,2005,0,2,1,0,2,1,8130,679,0,98,2
18,0,2005,0,2,1,0,2,1,8130,670,1,98,2
15,1,2005,0,1,1,0,4,1,8120,679,5,98,2
13,0,2005,1,1,1,0,1,1,8120,671,3,98,4
14,0,2005,0,2,1,0,1,1,8130,679,1,98,4
14,0,2005,0,3,1,0,1,1,8120,679,1,98,3
12,1,2005,0,4,1,0,1,1,8130,674,1,98,4
17,0,2005,0,3,1,200,1,0,8120,678,4,2,0
13,1,2005,0,1,1,0,2,1,8130,674,0,98,4
15,1,2005,0,3,1,0,1,1,8120,679,2,98,2
16,1,2005,0,3,1,999,1,0,8130,674,6,98,0
17,1,2005,0,1,1,0,1,1,8130,673,1,98,4
14,1,2005,1,2,1,0,1,1,8130,674,1,98,3
17,1,2005,0,2,1,0,2,1,8130,674,0,98,4
17,0,2005,0,3,1,0,1,1,8070,671,1,0,4
15,1,2005,0,3,1,0,2,1,8120,674,1,98,1
18,1,2005,0,3,1,0,2,0,8130,679,1,98,0
17,1,2005,0,4,1,0,1,1,8120,670,1,98,3
17,0,2005,0,4,1,0,2,1,8120,670,5,98,1
18,1,2005,0,2,1,0,1,1,8130,679,1,98,2
9,1,2005,1,1,1,200,1,0,8120,675,4,6,0
7,0,2005,1,2,1,0,1,1,8130,679,1,98,4
17,1,2005,0,1,1,0,2,1,8130,678,3,0,4
18,1,2005,0,4,1,0,1,1,8130,679,0,98,3
16,1,2005,0,3,1,0,2,1,8130,676,0,98,2
13,1,2005,1,4,1,0,2,1,8130,672,0,98,4
16,1,2005,0,2,1,0,1,1,8130,676,0,98,4
18,0,2005,0,3,1,0,1,0,8122,674,1,0,0
11,1,2005,0,3,1,0,1,1,8120,674,3,0,4
14,1,2005,0,2,1,0,1,1,8070,679,2,0,3
15,1,2005,0,1,1,0,1,1,8120,672,1,98,4
16,0,2005,0,3,1,0,1,0,8120,679,2,98,0
13,1,2005,0,4,1,0,1,1,8120,674,5,98,4
17,0,2005,0,3,1,0,1,0,8120,670,4,98,0
12,0,2005,0,3,1,0,1,1,8130,671,1,98,4
18,0,2005,0,2,1,0,2,1,8130,678,1,98,1
14,1,2005,1,2,1,0,1,1,8130,670,0,98,4
18,1,2005,0,2,1,0,3,0,8130,679,0,98,0
17,0,2005,0,3,1,800,1,0,8120,672,4,98,0
15,1,2005,0,1,1,0,3,1,8130,672,0,98,2
18,0,2005,1,1,1,0,1,0,8120,672,4,98,0
11,1,2005,1,3,1,0,1,1,8130,670,0,98,4
12,1,2005,0,2,1,0,2,1,8130,672,0,98,4
17,0,2005,0,2,1,0,1,1,8130,679,0,98,4
18,1,2005,1,1,1,0,1,1,8130,670,0,98,1
12,1,2005,0,2,1,0,1,1,8130,675,0,98,4
14,1,2005,0,1,1,500,1,0,8130,672,4,98,0
11,1,2005,1,2,1,0,1,1,8130,678,0,98,4
13,1,2005,0,2,1,0,1,0,8120,679,5,98,0
13,0,2005,0,2,1,0,3,1,8120,679,5,98,4
14,1,2005,0,2,1,0,1,1,8130,670,0,98,4
15,0,2005,0,1,1,100,1,0,8130,670,4,5,0
15,0,2005,0,2,1,0,1,1,8130,672,0,98,4
15,1,2005,0,2,1,0,1,1,8130,672,0,98,1
12,1,2005,0,1,1,0,1,1,8130,670,5,98,4
14,1,2005,0,1,1,0,1,1,8130,679,1,98,4
17,0,2005,0,4,1,0,1,1,8130,670,1,98,4
16,1,2005,0,3,1,0,1,1,8130,679,0,98,4
17,1,2005,1,3,1,0,1,0,8130,679,1,98,0
16,0,2005,0,1,1,0,1,1,8120,675,1,98,4
16,1,2005,0,3,1,0,1,1,8130,672,0,98,4
13,1,2005,0,2,1,0,1,1,8130,672,0,98,4
14,1,2005,0,1,1,0,1,0,8120,679,2,0,0
16,1,2005,0,3,1,0,1,0,8130,673,2,98,0
11,1,2005,1,3,1,0,2,0,8130,679,2,0,0
11,1,2005,1,1,1,500,1,0,8130,678,4,1,0
17,0,2005,0,3,1,0,2,0,8010,674,3,98,0
10,1,2005,0,4,1,0,2,1,8120,672,5,98,4
17,1,2005,0,1,1,0,1,1,8120,672,1,98,3
16,1,2005,0,1,1,0,2,0,8130,679,0,98,0
16,1,2005,0,1,1,0,1,1,8130,674,0,98,4
14,1,2005,0,2,1,0,1,1,8130,675,0,98,4
17,1,2005,0,3,1,0,1,1,8130,679,0,98,3
16,0,2005,0,3,1,0,3,0,8120,679,5,98,0
7,0,2005,0,4,1,0,1,1,8130,672,0,98,4
6,1,2005,1,4,1,0,1,1,8130,676,0,98,4
15,1,2005,1,4,1,0,1,1,8130,676,0,98,4
15,0,2005,0,2,1,0,1,1,8130,672,1,98,4
18,1,2005,0,2,1,0,1,1,8130,678,0,98,2
16,1,2005,0,3,1,0,1,0,8120,674,2,98,0
16,0,2005,0,4,1,0,1,1,8130,676,0,98,1
5,1,2005,1,4,13,0,1,1,8130,672,0,98,4
15,0,2005,0,2,1,0,1,1,8130,674,0,98,4
15,1,2005,0,2,1,0,1,0,8130,672,0,98,0
12,1,2005,0,1,1,0,1,1,8130,679,0,98,4
15,1,2005,0,3,1,0,2,1,8130,672,2,0,4
13,1,2005,0,1,1,0,1,0,8120,671,2,98,0
14,1,2005,1,1,1,0,2,1,8120,672,5,98,2
11,0,2005,1,3,1,0,1,0,8041,670,3,0,0
15,1,2005,0,2,1,0,1,1,8120,673,1,98,4
15,1,2005,1,1,1,0,1,1,8130,674,0,98,4
15,1,2005,0,4,1,0,1,1,8130,672,0,98,4
17,1,2005,0,3,1,0,1,1,8120,671,1,98,4
11,0,2005,0,3,1,0,1,1,8130,671,0,98,4
13,0,2005,0,3,1,0,1,1,8130,679,0,98,4
13,0,2005,0,2,1,0,2,0,8130,679,0,98,0
13,1,2005,0,1,1,0,1,1,8130,672,1,98,4
12,1,2005,0,4,1,0,1,1,8130,670,0,98,4
11,1,2005,1,4,1,0,1,1,8130,672,0,98,4
17,1,2005,1,3,1,0,1,0,8130,672,1,98,0
16,1,2005,0,2,1,0,1,1,8130,672,0,98,4
16,1,2005,0,1,1,0,1,0,8120,679,1,98,0
13,1,2005,0,2,1,0,1,1,8130,679,0,98,4
14,1,2005,0,2,1,0,1,1,8130,672,0,98,4
12,1,2005,1,2,1,0,2,0,8130,679,0,98,0
12,1,2006,0,1,1,0,2,1,8130,676,0,98,2
16,1,2005,1,2,1,0,4,0,8130,672,0,98,0
15,1,2005,1,3,1,0,1,1,8130,672,1,98,4
15,1,2005,0,3,1,0,1,0,8130,674,1,98,0
16,1,2005,0,1,1,0,1,1,8120,674,5,98,2
18,1,2005,0,3,1,0,1,0,8070,679,3,98,0
16,1,2005,0,1,1,0,1,1,8130,679,0,98,4
16,1,2005,0,2,1,0,1,1,8130,670,0,98,4
13,1,2005,0,4,1,0,2,1,8130,672,0,98,4
14,1,2005,0,4,1,0,1,1,8130,674,0,98,4
16,1,2005,0,2,1,0,2,1,8130,679,5,98,4
13,0,2005,0,4,1,0,1,1,8130,670,0,98,4
14,1,2005,1,2,1,0,1,1,8130,674,0,98,4
16,1,2005,0,1,1,0,2,1,8120,679,1,98,3
14,1,2005,1,1,1,0,1,0,8130,679,2,0,0
15,1,2005,0,3,1,0,1,1,8140,671,3,0,4
13,1,2005,1,3,1,0,1,1,8120,672,1,98,4
13,1,2005,1,4,1,0,1,1,8130,672,0,98,4
17,0,2005,0,4,1,0,1,1,8130,672,0,98,4
12,1,2005,0,4,1,0,1,1,8130,676,0,98,4
9,1,2005,1,1,1,100,1,0,8130,670,4,2,0
15,1,2005,0,4,1,0,1,1,8130,672,0,98,4
13,1,2005,1,4,1,0,1,1,8130,676,0,98,4
16,1,2005,0,1,1,0,1,1,8120,678,1,98,4
15,1,2005,0,1,1,100,1,1,8120,671,4,0,4
15,1,2005,0,2,1,0,1,1,8130,672,0,98,4
13,0,2005,0,1,1,0,1,1,8120,679,1,98,4
18,1,2005,0,4,1,0,1,1,8130,672,0,98,4
15,0,2005,0,2,1,0,1,1,8120,674,5,98,4
17,0,2005,0,2,1,0,1,1,8130,670,1,98,4
16,0,2005,0,2,1,0,1,1,8120,679,2,98,4
12,1,2006,0,1,1,200,1,0,8120,678,4,2,0
18,0,2005,1,2,1,0,3,1,8130,676,0,98,3
14,0,2005,1,4,1,0,1,1,8130,672,0,98,4
17,0,2005,0,4,1,0,1,1,8130,679,1,98,4
15,0,2005,0,3,1,0,1,1,8120,674,1,98,3
14,1,2005,0,3,1,0,2,1,8120,679,2,98,1
12,0,2005,1,3,1,0,1,0,8130,672,1,98,0
14,0,2005,0,4,1,0,1,1,8130,672,0,98,4
12,1,2005,1,3,1,0,2,1,8120,670,3,0,4
18,1,2005,0,2,1,0,1,1,8130,674,0,98,2
18,1,2005,0,2,1,0,1,1,8130,674,0,98,3
15,1,2005,0,4,1,0,1,1,8130,679,0,98,4
10,1,2005,0,3,1,0,3,1,8130,674,0,98,4
15,0,2005,0,3,1,0,1,0,8120,676,2,98,0
13,1,2006,1,4,1,0,1,1,8130,670,0,98,3
16,0,2006,0,2,1,0,1,0,8120,671,4,98,0
18,1,2006,0,3,1,0,2,0,8130,672,1,98,0
17,0,2006,0,2,1,0,1,1,8130,679,0,98,2
10,1,2006,0,4,1,100,1,0,8130,679,4,1,0
16,0,2005,0,1,1,0,1,0,8130,679,1,98,0
17,1,2005,0,2,1,0,2,0,8130,679,0,98,0
12,1,2005,1,4,1,0,1,1,8130,672,0,98,4
17,0,2006,0,3,1,0,2,0,8130,672,0,98,0
14,1,2006,0,3,1,0,1,0,8130,678,1,98,0
15,1,2006,0,3,1,0,1,0,8041,679,3,98,0
15,1,2006,0,2,1,0,1,1,8130,674,0,98,1
17,1,2006,0,2,1,0,2,1,8130,678,0,98,3
16,0,2005,0,1,1,0,1,0,8045,679,2,98,0
15,1,2006,0,4,1,0,1,1,8130,672,0,98,3
12,1,2006,0,3,1,0,3,0,8120,672,2,0,0
16,0,2005,0,2,1,0,2,1,8130,676,0,98,4
11,1,2005,0,2,1,0,1,1,8130,679,0,98,4
13,1,2005,0,1,1,0,1,1,8120,672,3,0,4
17,1,2006,0,1,1,0,2,1,8050,676,1,98,3
12,1,2005,0,3,1,0,1,1,8130,679,2,98,4
18,0,2005,0,1,1,100,1,0,8120,678,4,1,0
13,1,2006,0,1,1,100,1,0,8120,670,4,98,0
14,1,2006,0,2,1,0,3,1,8130,679,0,98,3
12,0,2006,0,2,1,0,1,1,8130,672,0,98,3
15,1,2006,0,2,1,0,1,1,8130,675,0,98,3
13,1,2006,0,1,1,0,2,1,8130,679,2,98,3
13,1,2006,0,1,1,0,1,0,8130,672,3,98,0
16,1,2006,0,4,1,0,2,1,8130,672,0,98,3
17,1,2006,0,2,1,0,1,0,8130,675,0,98,0
12,1,2006,0,4,1,0,1,1,8130,676,0,98,3
16,1,2006,0,1,1,0,1,0,8130,671,0,98,0
15,1,2006,0,2,1,0,1,1,8130,672,5,98,3
11,1,2005,1,2,1,0,1,1,8130,679,0,98,4
18,1,2006,0,3,1,0,1,1,8130,674,1,98,1
12,0,2006,0,3,2,100,1,0,8120,679,4,1,0
11,1,2006,1,4,1,0,2,1,8130,672,1,98,3
14,0,2005,0,2,1,0,1,1,8130,670,0,98,4
15,1,2005,0,2,1,0,2,1,8120,674,5,98,4
13,1,2006,0,1,1,0,1,1,8130,672,1,98,3
11,1,2006,1,4,1,0,1,0,8130,678,1,98,0
16,1,2006,0,4,1,0,1,1,8130,670,0,98,3
16,1,2006,0,3,1,0,1,1,8130,672,1,98,3
17,1,2006,0,1,1,0,1,1,8130,679,0,98,3
14,0,2006,0,2,1,0,1,1,8130,679,0,98,3
15,1,2006,1,3,1,0,1,0,8120,674,1,98,0
13,1,2006,0,3,1,0,1,0,8120,674,1,98,0
3,1,2005,1,2,1,0,1,1,8130,672,0,98,4
15,1,2005,0,2,1,0,1,1,8130,672,1,98,4
14,1,2005,0,2,1,0,1,1,8130,674,0,98,4
15,1,2005,1,1,2,0,1,0,8120,679,4,98,0
11,1,2005,1,2,1,0,1,1,8130,679,0,98,4
15,1,2006,0,3,1,0,1,1,8120,674,1,98,3
15,1,2006,0,3,1,0,1,0,8120,671,2,98,0
17,0,2006,0,2,1,0,1,1,8130,672,0,98,3
18,1,2005,0,4,1,0,1,1,8130,675,0,98,2
13,0,2005,0,3,1,0,1,1,8130,672,1,98,4
16,0,2006,0,2,1,0,1,1,8130,679,5,98,3
13,1,2006,0,2,1,0,1,1,8130,678,0,98,3
12,0,2006,0,1,1,0,1,0,8120,679,3,0,0
16,1,2006,0,3,1,0,1,1,8120,679,3,0,3
14,1,2005,0,1,1,0,1,1,8130,672,0,98,4
12,0,2005,0,2,1,0,1,1,8130,679,0,98,4
17,0,2005,0,1,1,0,1,0,8120,679,2,98,0
12,1,2006,0,3,1,0,1,1,8130,678,2,98,3
17,0,2006,0,3,1,0,1,0,8130,679,4,98,0
14,1,2006,0,3,1,0,1,1,8120,672,2,0,3
15,0,2006,0,2,1,0,1,1,8130,674,0,98,3
15,1,2006,0,3,1,0,1,1,8130,670,0,98,3
18,0,2006,0,2,1,0,1,1,8130,672,0,98,3
10,0,2005,0,2,1,0,1,1,8130,674,0,98,4
11,1,2006,0,2,1,0,1,1,8130,679,1,98,3
10,1,2006,0,2,1,0,1,1,8130,675,0,98,3
14,1,2006,0,3,1,0,2,1,8070,674,3,0,3
13,0,2006,1,2,1,0,1,1,8130,670,0,98,3
14,1,2006,1,3,1,0,1,1,8130,674,0,98,3
16,0,2006,0,4,1,0,1,1,8130,672,0,98,3
13,1,2006,0,4,1,0,2,1,8130,671,0,98,3
11,1,2006,1,1,1,100,1,1,8050,673,4,1,3
17,0,2006,0,3,1,0,1,0,8130,671,2,0,0
11,1,2006,0,4,1,0,1,1,8130,679,0,98,3
17,1,2006,0,1,1,0,1,1,8130,678,1,98,3
14,0,2006,0,2,1,0,1,1,8130,678,1,98,3
18,1,2006,0,3,1,0,1,0,8130,672,0,98,0
15,1,2006,0,1,1,0,1,1,8130,679,1,98,3
15,1,2006,0,3,1,0,1,1,8130,679,3,98,3
18,1,2006,0,1,1,0,1,0,8130,679,0,98,0
14,1,2006,0,4,1,0,4,1,8130,679,0,98,2
14,1,2006,1,3,1,0,1,0,8130,678,2,98,0
18,1,2006,0,3,1,0,1,0,8120,672,2,98,0
16,1,2006,0,2,1,0,1,1,8130,672,0,98,1
16,1,2006,0,4,1,0,2,1,8130,675,0,98,2
14,1,2006,1,4,1,0,1,1,8130,679,0,98,3
17,1,2006,0,2,1,0,1,1,8130,672,0,98,3
15,1,2006,0,1,1,0,1,1,8120,678,2,0,3
